RupSub,RupEx,RupTerm,RupSubDate,RupExDate,RupTermDate,WaveSub,WaveEx,WaveTerm,WaveSubDate,WaveExDate,WaveTermDate,JobCode
,,,,,,23:29:21,01:04:59,01:29:59,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:05:10,01:28:19,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:03:19,01:22:28,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:03:19,01:22:52,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:03:22,01:16:39,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:04:19,01:27:13,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:04:28,01:28:46,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:05:28,01:24:53,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:05:29,01:18:16,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:05:34,01:18:05,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:06:07,01:20:26,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:06:02,01:25:24,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:06:09,01:25:30,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:06:48,01:20:18,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:06:49,01:20:01,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:06:32,01:20:48,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:14:34,01:28:35,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:05:26,01:18:29,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:21,01:06:34,01:20:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:22,01:06:51,01:20:06,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:29:22,01:06:51,01:20:08,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:36,01:06:54,01:21:09,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:37,01:06:44,01:19:30,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:37,01:07:15,01:30:56,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:37,01:06:12,01:21:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:37,01:06:18,01:19:29,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:37,01:06:12,01:18:41,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:38,01:07:59,01:21:26,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:38,01:09:26,01:22:08,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:38,01:07:28,01:22:19,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:39,01:07:19,01:27:11,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:39,01:07:25,01:27:24,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:39,01:09:28,01:24:31,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:40,01:08:43,01:23:28,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:40,01:08:49,01:32:16,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:40,01:08:38,01:21:30,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:40,01:08:20,01:31:32,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:41,01:08:28,01:22:52,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:41,01:07:40,01:20:53,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:41,01:11:45,01:31:47,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:41,01:08:42,01:21:21,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:41,01:08:46,01:21:16,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:41,01:09:01,01:23:14,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:40:42,01:08:46,01:28:06,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:08:47,01:21:26,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:09:01,01:22:18,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:09:29,01:24:09,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:08:37,01:22:00,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:10:58,01:36:14,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:09:27,01:22:51,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:09:16,01:21:39,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:12:03,01:30:12,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:10:00,01:23:58,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:47,01:10:01,01:23:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:09:48,01:22:27,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:06,01:23:53,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:19,01:26:57,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:09:22,01:22:44,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:09:17,01:24:37,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:09:18,01:24:51,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:24,01:29:31,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:03,01:33:53,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:08,01:31:49,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:13,01:34:48,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:19,01:24:33,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:21,01:24:24,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:20,01:28:26,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:22,01:31:56,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:32,01:33:23,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:38,01:25:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:37,01:33:43,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:33,01:32:17,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:31,01:32:10,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:08,01:26:53,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:27,01:24:37,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:43,01:24:55,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:15,01:35:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:38,01:32:00,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:17,01:25:29,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:28,01:26:53,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:55,01:25:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:35,01:24:23,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:17,01:25:14,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:54,01:39:15,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:52,01:33:14,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:56,01:25:32,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:47,01:24:24,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:11:00,01:26:12,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:49,01:26:08,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:10:52,01:29:51,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:11:01,01:34:16,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,06:03:45,06:46:12,07:00:37,2023-01-28,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:02,01:26:58,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:11:19,01:26:21,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:11:09,01:30:14,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:11:23,01:34:58,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:11:23,01:35:34,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:11:32,01:33:21,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:03,01:27:40,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:01,01:27:25,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:02,01:27:34,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:12:51,01:27:37,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:11,01:29:35,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:09,01:27:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:15,01:33:03,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:09,01:27:43,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:24,01:32:57,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:43,01:29:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:11:24,01:29:22,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:43,01:33:21,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:06,01:29:26,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:57,01:34:08,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:07,01:27:22,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:26,01:28:24,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:16,01:33:27,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:34,01:27:47,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:17,01:37:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:17,01:36:59,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:15,01:32:37,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:49,01:27:25,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:49,01:27:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:48,01:27:22,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:13:15,01:25:47,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:34,01:28:06,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:35,01:27:47,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:48,01:14:41,01:27:48,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:49,01:14:32,01:38:12,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:49,01:14:41,01:29:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:49,01:14:33,01:30:13,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:49,01:14:41,01:28:46,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:49,01:14:48,01:29:11,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:49,01:14:31,01:28:50,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:49,01:14:54,01:29:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:14:42,01:34:25,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:14:51,01:27:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:44,01:30:35,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:20,01:30:35,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:20,01:38:15,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:41,01:31:05,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:41,01:30:14,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:45,01:30:34,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:45,01:30:34,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:48,01:30:34,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:47,01:30:14,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:41:50,01:15:48,01:31:05,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:15:38,01:28:32,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:15:16,01:28:23,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:11,01:30:36,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:15:22,01:30:34,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:15:44,01:28:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:03,01:30:04,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:16,01:30:42,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:05,01:39:48,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:05,01:28:54,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:18,01:30:21,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:33,01:30:46,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:32,01:29:56,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:54,01:30:03,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:16:49,01:35:57,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:11,01:32:37,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:11,01:31:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:12,01:31:12,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:12,01:31:15,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:49,01:45:28,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:54,01:46:39,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:18:01,01:46:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:18:00,01:46:44,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:17,01:36:53,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:18:01,01:56:13,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:18:04,01:47:10,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:18:58,01:46:43,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:19:31,01:47:10,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:18:25,01:45:15,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:19,01:30:21,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:25,01:37:03,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:19:45,01:46:06,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:19:44,01:47:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:19:51,01:46:23,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:17:18,01:32:09,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:49,01:19:56,01:46:50,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:50,01:19:59,01:46:46,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:50,01:20:00,01:46:34,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:20:00,01:46:10,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:17:37,01:37:06,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:17:35,01:36:47,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:18:03,01:31:55,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:17:55,01:37:11,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:18:12,01:30:40,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:18:37,01:32:29,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:18:22,01:30:58,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:10,01:32:25,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:18:42,01:36:50,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:18:45,01:37:28,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:00,01:32:58,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:18:49,01:31:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:06,01:38:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:31,01:34:14,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:22,01:36:45,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:08,01:32:04,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:18:23,01:32:23,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:11,01:33:52,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:46,01:33:00,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:38,01:32:13,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:19:47,01:39:57,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:20:01,01:39:44,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:20:09,01:39:16,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:20:47,01:35:00,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:20:46,01:43:45,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:51,01:20:57,01:35:11,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:20:50,01:38:58,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:10,01:36:33,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:09,01:35:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:30,01:35:45,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:20,01:40:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:22,01:33:57,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:27,01:34:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:36,01:40:54,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:32,01:40:33,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:32,01:33:51,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:39,01:45:11,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:42,01:37:22,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:45,01:34:08,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:36,01:35:05,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:38,01:35:00,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:21:38,01:35:17,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:27,01:35:46,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:36,01:41:28,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:49,01:42:41,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:17,01:45:51,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:23:00,01:36:10,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:23:15,01:37:26,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:59,01:42:53,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:23:35,01:38:08,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:23:55,01:46:27,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:23:53,01:47:28,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:23:55,01:48:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:24:19,01:38:24,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:24:14,01:47:57,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:24:15,01:38:37,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:11,01:35:07,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:24:35,01:39:01,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:16,01:44:11,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:22:29,01:35:45,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:24:47,01:39:09,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:51:52,01:24:54,01:38:47,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:25,01:24:43,01:39:28,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:25,01:24:59,01:44:12,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:18,01:40:26,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:23:21,01:36:55,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:23:14,01:35:49,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:23:13,01:35:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:08,01:39:22,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:24,01:39:48,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:53,01:40:55,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:30,01:49:09,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:24,01:40:52,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:31,01:44:57,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:24:23,01:39:08,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:24:19,01:37:19,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:24:23,01:37:37,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:26:14,01:40:31,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:40,01:45:02,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:26:00,01:50:03,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:56,01:38:50,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:26:34,01:40:45,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:26:43,01:41:44,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:26:45,01:48:13,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:27:30,01:46:49,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:29,01:38:55,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:25:18,01:38:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:27:00,01:41:42,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:27:20,01:41:24,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:27:19,01:47:38,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:27:26,01:50:32,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:26,01:28:34,01:41:54,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:27:42,01:41:55,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:28:37,01:41:59,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:28:38,01:42:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:26:12,01:40:49,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:27:53,01:42:04,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:28:47,01:43:20,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:27:42,01:42:02,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:28:00,01:42:24,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:27:13,01:43:06,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:30:26,02:05:57,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:28:23,01:41:39,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:27:48,01:42:30,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:30:27,02:05:45,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:30:28,02:06:27,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:30:29,02:05:50,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:28:21,01:50:25,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:31:12,02:05:50,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:28:32,01:51:43,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:31:30,02:06:34,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:31:44,02:08:42,2023-01-27,2023-01-28,2023-01-28,0
,,,,,,23:57:27,01:29:09,01:43:34,2023-01-27,2023-01-28,2023-01-28,0
